node_id,x,y,bc_info,load_info,material,s11,s22,s33,s12,s23,s13,von_mises
215,9.37874889,10.4861755,0.0,0.0,ALU,14.9912308,7.41256504,0.0,1.543458586,0,0,13.25543063263276
216,5.3818965,3.17351055,0.0,0.0,ALU,18.57294857142857,1.9153239285714283,0.0,1.1601359442857142,0,0,17.806948581746855
217,3.63682652,3.46059656,0.0,0.0,ALU,19.37651442857143,2.6194548285714285,0.0,2.579408471428572,0,0,18.748733154701146
218,1.42007113,4.92793608,0.0,0.0,ALU,19.828184166666663,4.291901983333333,0.0,3.0351638666666667,0,0,18.81789962040219
219,6.86389494,18.5651436,0.0,0.0,ALU,18.16792633333333,1.7615705783333333,0.0,-0.2852708116666666,0,0,17.361357434420725
220,9.08098793,17.0188522,0.0,0.0,ALU,18.1322762,-0.74185815,0.0,0.0056142999999999,0,0,18.51435835091031
221,6.7127037,4.04087496,0.0,0.0,ALU,18.608866666666668,1.9404881,0.0,0.3674619116666666,0,0,17.729924228051377
222,5.30944872,18.4804287,0.0,0.0,ALU,18.56104333333333,2.9079430333333334,0.0,-1.3028512833333334,0,0,17.43806956213545
223,1.75075293,3.44692588,0.0,0.0,ALU,19.697715833333334,4.049734833333333,0.0,3.420667233333333,0,0,18.96662142521207
224,8.66221237,18.5939369,0.0,0.0,ALU,17.882692857142857,-0.1430872928571429,0.0,0.3029099371428571,0,0,17.962328000464453
225,7.02533102,2.13801241,0.0,0.0,ALU,17.529701285714285,0.6147870771428572,0.0,-0.1272088142857142,0,0,17.231944253254163
226,5.9688158,19.6245079,0.0,0.0,ALU,18.0750848,1.704501312,0.0,-0.564200512,0,0,17.31357779740839
227,3.66318393,18.5379429,0.0,0.0,ALU,18.9927545,3.5226825500000003,0.0,-2.3338216000000003,0,0,17.96019879549334
228,1.84292626,20.40942,0.0,0.0,ALU,18.7785455,3.7718825166666665,0.0,-2.97744605,0,0,17.961791567023823
229,8.91506958,20.2225971,0.0,0.0,ALU,17.631817599999998,-0.37353751,0.0,0.479830776,0,0,17.84089067605413
230,1.86212158,18.8402653,0.0,0.0,ALU,18.8815955,4.302482950000001,0.0,-2.9031876000000003,0,0,17.862635868636392
231,8.86660767,2.36884928,0.0,0.0,ALU,17.5799396,-0.3385093925999999,0.0,-0.5306757120000001,0,0,17.77539562874445
232,2.64717174,1.81073761,0.0,0.0,ALU,19.10276083333333,2.205090623333333,0.0,2.713235833333333,0,0,18.701324107697182
233,4.57736731,19.7872009,0.0,0.0,ALU,18.469826166666667,2.3060597433333334,0.0,-1.4572509166666665,0,0,17.613364479274544
234,7.32098198,19.9824867,0.0,0.0,ALU,17.766963166666667,0.7631823349999999,0.0,0.18769863,0,0,17.400967999909145
235,5.41100788,1.46423185,0.0,0.0,ALU,17.354733200000002,0.8032785739999999,0.0,0.524561528,0,0,16.991669428386267
236,5.67314625,21.260479,0.0,0.0,ALU,17.59073157142857,0.8947929857142858,0.0,-0.3590883957142857,0,0,17.172107089971522
237,3.11936641,19.7309723,0.0,0.0,ALU,18.8344086,3.08216458,0.0,-2.35956232,0,0,17.969043985801928
238,7.80389309,21.6033154,0.0,0.0,ALU,17.341955666666667,0.1483985706666666,0.0,0.35982739,0,0,17.279477836401558
239,4.24585247,1.98181534,0.0,0.0,ALU,18.3465832,1.350172328,0.0,1.5285401200000002,0,0,17.90693542109253
240,3.61933017,21.0803947,0.0,0.0,ALU,18.3377545,1.7336899433333333,0.0,-1.6430338766666666,0,0,17.764729700210545
241,2.33815932,21.9288292,0.0,0.0,ALU,18.5485978,2.05143592,0.0,-2.43392474,0,0,18.110206481634336
