node_id,x,y,bc_info,load_info,material,s11,s22,s33,s12,s23,s13,von_mises
92,1.8390969,7.79475832,0.0,0.0,STEEL,9.0978897,0.7364929983333334,0.0,-2.6733982333333333,0,0,9.902255359677945
93,6.29357672,12.9084473,0.0,0.0,STEEL,22.597075,5.209922716666667,0.0,-3.937441233333333,0,0,21.59982428850764
94,3.51459193,12.8551559,0.0,0.0,STEEL,20.42148283333333,1.1989347483333332,0.0,-1.1610130433333332,0,0,19.95079532554739
95,3.20537734,6.77108717,0.0,0.0,STEEL,18.696587666666662,1.0502053975,0.0,-0.0695473518333333,0,0,18.194630388506557
96,2.52102304,7.2119503,0.0,0.0,STEEL,14.195816583333334,0.3432769191666666,0.0,-1.6719057616666666,0,0,14.323119700567162
97,7.54856062,11.7475157,0.0,0.0,STEEL,15.885057857142856,2.4440946342857144,0.0,-6.781066271428571,0,0,18.905889462405035
98,6.64744568,6.78248262,0.0,0.0,STEEL,21.522613333333336,4.3242482833333336,0.0,4.76943485,0,0,21.37978976785691
99,7.9651022,8.34548759,0.0,0.0,STEEL,11.251697428571427,4.844396492857143,0.0,6.379708014285714,0,0,14.753413567208453
100,4.56502104,6.36749744,0.0,0.0,STEEL,23.230561166666664,4.6925335,0.0,2.8021612,0,0,21.82257955514969
101,1.47272098,10.9999666,0.0,0.0,STEEL,5.314920475,0.95325921025,0.0,1.1596679,0,0,5.303307910901634
102,5.24843264,6.3458972,0.0,0.0,STEEL,23.467868,5.99751965,0.0,3.415761583333333,0,0,21.930899491960684
103,2.21866798,11.9787102,0.0,0.0,STEEL,11.739426883333332,-0.0961262323333333,0.0,1.67105707,0,0,12.137921810232193
104,7.2724719,7.44950867,0.0,0.0,STEEL,18.34326407142857,2.7831643994285717,0.0,7.0044065571428575,0,0,20.984617103695967
105,2.86607146,12.4807835,0.0,0.0,STEEL,16.736035833333332,-0.2350486543333333,0.0,0.6815539983333334,0,0,16.89607864399172
106,6.96454954,12.5125198,0.0,0.0,STEEL,20.648205666666662,3.44884155,0.0,-5.0728930666666665,0,0,21.076841505579782
107,5.9538126,6.46087408,0.0,0.0,STEEL,22.759011333333333,5.959998666666666,0.0,3.800256583333333,0,0,21.475016974932764
108,3.87973261,6.49670124,0.0,0.0,STEEL,21.70741233333333,2.7722383333333336,0.0,1.6202043348333337,0,0,20.654155060375956
109,4.90804482,13.162096,0.0,0.0,STEEL,23.578137666666667,5.2449906,0.0,-3.29813845,0,0,22.19019025383303
110,1.66215992,8.57203293,0.0,0.0,STEEL,4.5960309,0.96318782,0.0,-2.0247221166666667,0,0,5.470181786402072
111,4.87559032,5.67075825,0.0,0.0,STEEL,18.7998315,5.228989483333334,0.0,3.087352016666667,0,0,17.63709447918538
112,4.0677309,5.75738239,0.0,0.0,STEEL,19.0550265,3.691562166666667,0.0,3.2697679666666666,0,0,18.397092131675443
113,5.71287537,5.68051195,0.0,0.0,STEEL,18.13579066666667,5.4842482,0.0,2.320737,0,0,16.603619026423747
114,3.24348497,5.99783754,0.0,0.0,STEEL,18.48453233333333,1.7608943166666666,0.0,2.3675434166666665,0,0,18.13960203350425
115,2.39310217,6.46459866,0.0,0.0,STEEL,16.279932833333334,0.476269295,0.0,0.579964035,0,0,16.078510136567566
116,3.66837668,13.6595449,0.0,0.0,STEEL,18.942305333333334,2.2055405,0.0,-3.4473974333333337,0,0,18.909018109156165
117,6.10846615,13.6966505,0.0,0.0,STEEL,18.2041735,4.832158416666666,0.0,-1.926123756666667,0,0,16.67051576176834
118,4.52182388,13.8156385,0.0,0.0,STEEL,18.960545166666662,4.127267983333334,0.0,-3.4600294333333337,0,0,18.281049588279256
119,5.32245874,13.8172731,0.0,0.0,STEEL,18.712983,5.281952116666667,0.0,-2.722606933333333,0,0,17.362932825284883
120,2.82395554,13.2786131,0.0,0.0,STEEL,17.6506725,0.1756144933333333,0.0,-1.96332416,0,0,17.88969791573251
121,6.92977095,13.4326668,0.0,0.0,STEEL,17.564902333333333,2.974827056666667,0.0,-1.98425495,0,0,16.64135350287067
122,6.62523222,5.87396431,0.0,0.0,STEEL,17.397063166666666,3.859934333333333,0.0,1.9136316166666667,0,0,16.16760144113433
123,1.61148214,7.11705875,0.0,0.0,STEEL,12.1615142,0.788969514,0.0,-1.209400714,0,0,11.971540704688602
124,2.2016108,12.7619705,0.0,0.0,STEEL,15.2318716,-0.5019601732,0.0,0.0262578119999999,0,0,15.48901991021171
125,7.53314161,6.37845421,0.0,0.0,STEEL,16.203537,0.928418836,0.0,2.95568264,0,0,16.57048832985853
126,7.83617592,12.9128017,0.0,0.0,STEEL,15.919896833333333,0.2422667533333332,0.0,-2.953575583333333,0,0,16.607702213850132
127,1.28437018,12.4797297,0.0,0.0,STEEL,12.056198166666666,0.8068889433333334,0.0,0.4654844066666666,0,0,11.701495553989703
128,5.2932744,4.8402791,0.0,0.0,STEEL,15.450919833333332,4.4518011,0.0,1.9278199766666668,0,0,14.174431360986397
129,6.68098021,14.2746239,0.0,0.0,STEEL,14.92844,2.94220568,0.0,-0.438825556,0,0,13.717509166801428
130,2.92238283,14.370348,0.0,0.0,STEEL,17.012351666666664,1.2765003666666666,0.0,-3.486677983333333,0,0,17.48725419711334
131,2.36956882,5.47895241,0.0,0.0,STEEL,16.5590675,1.4146707266666665,0.0,2.2306065333333334,0,0,16.361699123286204
132,6.38506937,4.8233614,0.0,0.0,STEEL,14.5436545,3.25509974,0.0,0.6144486266666667,0,0,13.262924108037266
133,4.35662031,4.91353559,0.0,0.0,STEEL,16.293843499999998,3.956774166666667,0.0,3.0373478833333336,0,0,15.631723681832138
134,3.39242482,5.07071018,0.0,0.0,STEEL,16.886015333333333,2.6561241166666663,0.0,3.2161646333333334,0,0,16.684492843522374
135,4.11328411,14.6692972,0.0,0.0,STEEL,16.328506916666665,2.747491833333333,0.0,-3.3762337499999995,0,0,16.23278389869443
136,4.9958744,14.5340481,0.0,0.0,STEEL,16.1638705,3.78710616,0.0,-2.5082082800000003,0,0,15.273241810286043
137,5.85492325,14.5805016,0.0,0.0,STEEL,15.197033,3.80026235,0.0,-1.0760609466666666,0,0,13.824355864673494
138,7.62447882,5.09179592,0.0,0.0,STEEL,13.769468166666668,-0.2778755483333333,0.0,0.1223750933333333,0,0,13.912102426329536
139,8.12974358,7.18405676,0.0,0.0,STEEL,15.2819099,-0.0808979007999999,0.0,4.885193719999999,0,0,17.503569411379463
140,1.8264693,13.6325283,0.0,0.0,STEEL,15.771599416666666,0.38481389,0.0,-1.8228525716666668,0,0,15.899392248157897
141,4.75498056,4.08259201,0.0,0.0,STEEL,14.360067,3.4110810000000003,0.0,1.980072688,0,0,13.439706458100702
142,3.44215846,15.8859634,0.0,0.0,STEEL,14.567663333333334,1.3306647383333334,0.0,-2.7666340666666667,0,0,14.750105080918294
143,2.52720857,4.25902748,0.0,0.0,STEEL,15.524682666666664,2.1346081166666666,0.0,2.9206160000000003,0,0,15.428000633324675
144,3.76037884,4.01179409,0.0,0.0,STEEL,15.077859833333331,2.879246333333333,0.0,2.85812465,0,0,14.721605670131028
145,6.84364462,15.3773375,0.0,0.0,STEEL,12.999733166666667,1.2770983316666669,0.0,0.429542381,0,0,12.432844605529452
146,5.79620123,3.75126076,0.0,0.0,STEEL,13.3380615,2.7983714883333337,0.0,0.4542606099999999,0,0,12.20774240630328
147,7.34961843,3.63649368,0.0,0.0,STEEL,12.645797833333331,0.1258190766666667,0.0,-0.62451343,0,0,12.629766496148656
148,4.61470222,2.8228004,0.0,0.0,STEEL,13.234785857142857,2.007046055714286,0.0,1.2832887285714285,0,0,12.552507943993524
149,1.26968634,4.84360456,0.0,0.0,STEEL,14.879208333333333,2.220862233333333,0.0,1.9186253,0,0,14.294116515622225
150,5.20337629,15.7708778,0.0,0.0,STEEL,13.2593835,1.94920014,0.0,-1.2365165657142858,0,0,12.583813391146268
151,1.73762679,15.1701403,0.0,0.0,STEEL,15.657252666666665,1.711709225,0.0,-3.00534595,0,0,15.759922542596632
152,7.69476175,14.2424879,0.0,0.0,STEEL,13.705758666666666,-0.2248358783333333,0.0,-0.1206106383333333,0,0,13.821127264712404
153,6.42414808,2.24755764,0.0,0.0,STEEL,12.124669833333334,0.71197129,0.0,-0.3596613423333334,0,0,11.801278477629968
154,1.27397323,6.27517462,0.0,0.0,STEEL,14.038475333333333,1.5752102933333332,0.0,0.4598227066666666,0,0,13.344693217521252
155,1.40090191,3.247967,0.0,0.0,STEEL,14.4972225,2.6676293,0.0,2.854637633333333,0,0,14.249889783434618
156,2.91581535,2.89605594,0.0,0.0,STEEL,14.314673833333332,2.0486566083333333,0.0,2.638674383333333,0,0,14.165762853181254
157,5.14446592,1.3023746,0.0,0.0,STEEL,11.4923388,0.645977422,0.0,0.2122554312,0,0,11.189392460592591
158,1.67686605,1.59156191,0.0,0.0,STEEL,14.380065666666669,2.16180746,0.0,2.7981268,0,0,14.278000826617918
159,3.50934982,1.43546546,0.0,0.0,STEEL,12.612795666666663,0.8532226966666667,0.0,1.3755644583333335,0,0,12.438875057860466
